H_Id,H_Region,H_Name,H_Department,H_Categorie,Bed_Total,Bed_General,Bed_Psy,Bed_Nursing,Bed_Intensive,Bed_Isolation,Bed_Clean,H_PhoneNumber,H_Address,H_Latitude,H_Longitude
1650,수성구,이일세내과의원,의원,내과,0,0,0,0,0,0,0,053-752-7567,대구광역시 수성구 명덕로 393 (수성동1가),35.85474503,128.6131964
1655,수성구,최성곤내과의원,의원,내과,0,0,0,0,0,0,0,053-782-3190,대구광역시 수성구 지범로 252 (범물동),35.81733828,128.644797
1656,수성구,프렌닥터한내과의원,의원,내과,0,0,0,0,0,0,0,053-783-7910,대구광역시 수성구 지범로 182 (지산동),35.82107641,128.6390981
1659,수성구,한마음내과의원,의원,내과,0,0,0,0,0,0,0,053-783-7831,"대구광역시 수성구 용학로 212, 3층 (지산동)",35.82127561,128.6313991
1660,수성구,속편한내과의원,의원,내과,0,0,0,0,0,0,0,053-741-3399,대구광역시 수성구 동대구로 337 (범어동),35.86064596,128.6256099
1661,수성구,시지미래내과의원,의원,내과,0,0,0,0,0,0,0,053-794-3600,대구광역시 수성구 달구벌대로 3206 (신매동),35.83975245,128.7073447
1662,수성구,한빛성내과의원,의원,내과,0,0,0,0,0,0,0,053-767-0905,대구광역시 수성구 청수로 29 (중동),35.84115082,128.6114709
1668,수성구,조준찬내과의원,의원,내과,0,0,0,0,0,0,0,053-755-6789,대구광역시 수성구 달구벌대로 2295 (수성동4가),35.86008982,128.61359
1671,수성구,이상엽내과의원,의원,내과,0,0,0,0,0,0,0,053-781-8800,대구광역시 수성구 용학로 204 (지산동),35.82150757,128.630748
1676,수성구,장쾌한내과의원,의원,내과,0,0,0,0,0,0,0,053-759-3700,"대구광역시 수성구 화랑로 68, 이주빌딩 2층 (만촌동)",35.87144666,128.6346254
1678,수성구,세민내과의원,의원,내과,0,0,0,0,0,0,0,053-741-7572,"대구광역시 수성구 동원로 100, 521동 204,205,206호 (만촌동, 메트로팔레스5단지아파트)",35.86841426,128.6391735
1682,수성구,김광원내과의원,의원,내과,0,0,0,0,0,0,0,053-755-9977,"대구광역시 수성구 달구벌대로 2498, 4층 (범어동)",35.85848121,128.6359269
1683,수성구,동산연합내과의원,의원,내과,0,0,0,0,0,0,0,053-743-7887,"대구광역시 수성구 청호로 438, 지하2층 202, 203, 204호 (범어동, 범어라온프라이빗2차)",35.85552471,128.6410568
1684,수성구,시지종합내과의원,의원,내과,0,0,0,0,0,0,0,053-793-8575,"대구광역시 수성구 고산로 50, A동 203호 (신매동, 태성타운상가)",35.83488148,128.70546
1686,수성구,이원식내과의원,의원,내과,0,0,0,0,0,0,0,053-783-0773,대구광역시 수성구 범안로 54 (범물동),35.81756189,128.6436546
1688,수성구,한양내과의원,의원,내과,0,0,0,0,0,0,0,053-746-3300,대구광역시 수성구 동대구로 330 (범어동),35.85972754,128.6273453
1702,수성구,속보는내과의원,의원,내과,0,0,0,0,0,0,0,053-741-0075,"대구광역시 수성구 달구벌대로 2398, 4층 (범어동, 복림빌딩)",35.85875858,128.6247333
1705,수성구,수성내과의원,의원,내과,0,0,0,0,0,0,0,053-756-1226,"대구광역시 수성구 명덕로 438, 4층 401호 (수성동3가)",35.85394914,128.6179468
1706,수성구,시지권내과의원,의원,내과,0,0,0,0,0,0,0,053-794-9396,대구광역시 수성구 달구벌대로 3179 (매호동),35.84127758,128.7047269
1710,수성구,21세기내과의원,의원,내과,0,0,0,0,0,0,0,053-752-2241,"대구광역시 수성구 화랑로 122, 1~2층 (만촌동)",35.87331158,128.6401367
1713,수성구,강미정연합내과의원,의원,내과,0,0,0,0,0,0,0,053-753-0024,"대구광역시 수성구 동대구로 311, 범어 애플타워 9층 일부, 10층 (범어동)",35.85812421,128.6252372
1720,수성구,혜인내과의원,의원,내과,0,0,0,0,0,0,0,053-744-2455,"대구광역시 수성구 달구벌대로 2435, 301동 B101호 (범어동, 두산위브더제니스)",35.86098925,128.628268
1725,수성구,안심내과의원,의원,내과,0,0,0,0,0,0,0,053-765-3771,대구광역시 수성구 청수로 97 (황금동),35.84051361,128.6187451
1726,수성구,백제내과의원,의원,내과,0,0,0,0,0,0,0,053-741-3006,대구광역시 수성구 달구벌대로 2297 (수성동4가),35.86005687,128.6138424
1729,수성구,열린곽내과의원,의원,내과,0,0,0,0,0,0,0,053-762-8200,"대구광역시 수성구 청수로 200, 2층 (지산동)",35.83885573,128.629807
1730,수성구,한빛종합내과의원,의원,내과,0,0,0,0,0,0,0,053-741-8228,"대구광역시 수성구 교학로11길 46, 302동 (만촌동, 만촌우방1차타운)",35.84829605,128.6537127
1732,수성구,준내과의원,의원,내과,0,0,0,0,0,0,0,053-746-0875,대구광역시 수성구 달구벌대로 2395 (범어동),35.85963402,128.6245211
1738,수성구,현대기독의원,의원,내과,0,0,0,0,0,0,0,053-762-2009,"대구광역시 수성구 수성로 335, 3, 4층 (수성동1가)",35.8555364,128.6133714
1747,수성구,류마사랑내과의원,의원,내과,0,0,0,0,0,0,0,053-751-7707,대구광역시 수성구 달구벌대로 2288 (수성동1가),35.85953329,128.6128172
1749,수성구,시지속내과의원,의원,내과,0,0,0,0,0,0,0,053-795-7582,대구광역시 수성구 달구벌대로 3196 (신매동),35.84013435,128.7061649
1762,수성구,속시원내과의원,의원,내과,0,0,0,0,0,0,0,053-783-7117,"대구광역시 수성구 지범로 190, 4층 (범물동, 다인프라자)",35.82066808,128.63976
1765,수성구,두산내과의원,의원,내과,0,0,0,0,0,0,0,053-762-7585,"대구광역시 수성구 상화로 138, 2층 (두산동)",35.83521112,128.6220112
1770,수성구,김일봉내과의원,의원,내과,0,0,0,0,0,0,0,053-743-2089,대구광역시 수성구 들안로 395-1 (범어동),35.865431,128.617869
1773,수성구,리노류마내과의원,의원,내과,0,0,0,0,0,0,0,053-248-6565,"대구광역시 수성구 동대구로 300, 401호 (범어동, 범어롯데캐슬)",35.8567863,128.6273463
1784,수성구,속엔사랑연합내과의원,의원,내과,0,0,0,0,0,0,0,053-741-8275,"대구광역시 수성구 달구벌대로 2570, 2층 213, 217호 (만촌동, 수성 아크로타워)",35.85837215,128.6441329
1793,수성구,수성하트내과의원,의원,내과,0,0,0,0,0,0,0,053-759-9669,"대구광역시 수성구 달구벌대로 2403, 4층 (범어동, 팍스빌딩)",35.85983014,128.625471
1794,수성구,케이엠지내과의원,의원,내과,0,0,0,0,0,0,0,053-627-7575,"대구광역시 수성구 달구벌대로 2435, 301동 308호 (범어동, 두산위브더제니스)",35.86098925,128.628268
1799,수성구,청춘내과의원,의원,내과,0,0,0,0,0,0,0,053-764-0075,"대구광역시 수성구 청수로 186, 4층 (지산동)",35.83867885,128.628457
1803,수성구,제니스연합내과의원,의원,내과,0,0,0,0,0,0,0,053-766-9119,"대구광역시 수성구 명덕로 432, 2층 (수성동3가)",35.85396908,128.6174368
1821,수성구,아름다운속내과의원,의원,내과,0,0,0,0,0,0,0,053-756-7700,"대구광역시 수성구 명덕로 377, 3층 (수성동1가)",35.85489526,128.6113219
1824,수성구,좋은아침 내과 의원,의원,내과,0,0,0,0,0,0,0,053-767-5515,대구광역시 수성구 청수로 24 (중동),35.84038823,128.6107217
1827,수성구,건강드림내과의원,의원,내과,0,0,0,0,0,0,0,053-791-3336,"대구광역시 수성구 달구벌대로 3294, 3층 301호 (신매동, 시지퍼스트)",35.83639306,128.7158887
1829,수성구,수성H연합내과의원,의원,내과,0,0,0,0,0,0,0,053-472-7500,"대구광역시 수성구 범어천로 186, 201,202,203호 (범어동)",35.86317859,128.6212378
1831,수성구,류마잘보는내과의원,의원,내과,0,0,0,0,0,0,0,053-763-7575,"대구광역시 수성구 달구벌대로 2421, 6층 (범어동)",35.85938369,128.6276626
1832,수성구,상쾌한 속내과의원,의원,내과,0,0,0,0,0,0,0,053-765-9991,"대구광역시 수성구 파동로 250, 3층 (파동)",35.82485737,128.6103292
1834,수성구,장보고연합내과의원,의원,내과,0,0,0,0,0,0,0,053-791-7585,"대구광역시 수성구 달구벌대로 3218, 3층 (신매동)",35.83935146,128.708263
1845,수성구,알파연합내과의원,의원,내과,0,0,0,0,0,0,0,053-791-8700,"대구광역시 수성구 달구벌대로 3099, 경찰공제회빌딩 2, 3층 (시지동)",35.84319323,128.6962129
1848,수성구,김정은내과의원,의원,내과,0,0,0,0,0,0,0,053-216-9988,"대구광역시 수성구 달구벌대로 2348, 3층 302호 (수성동3가, 수협 G 타워)",35.85913778,128.6193675
1849,수성구,유앤장내과의원,의원,내과,0,0,0,0,0,0,0,053-756-7950,"대구광역시 수성구 국채보상로 800, 3,4층 (범어동)",35.86759151,128.6180875
1852,수성구,김영조 심혈을기울이는내과의원,의원,내과,0,0,0,0,0,0,0,053-763-7333,"대구광역시 수성구 동대구로 203, 2층 (황금동)",35.84861836,128.6244029
1853,수성구,참인내과의원,의원,내과,0,0,0,0,0,0,0,053-794-3838,"대구광역시 수성구 시지로3길 66-10, 2층 (시지동)",35.84155963,128.6958193
1856,수성구,황금내과의원,의원,내과,0,0,0,0,0,0,0,053-762-7788,"대구광역시 수성구 청수로 188-1, 4층 (지산동)",35.83874403,128.6287207
1864,수성구,범물경대연합내과의원,의원,내과,0,0,0,0,0,0,0,053-783-7788,"대구광역시 수성구 지범로 161, 2~3층 (지산동)",35.82269719,128.6377708
1877,수성구,범어샘편한내과의원,의원,내과,0,0,0,0,0,0,0,053-768-0330,"대구광역시 수성구 동대구로 312, 10층 (범어동)",35.85820553,128.6269251
1885,수성구,경대숨앤속내과의원,의원,내과,0,0,0,0,0,0,0,053-751-0275,"대구광역시 수성구 달구벌대로 2360, 3층 (수성동3가)",35.85906465,128.620527
1886,수성구,황금속내과의원,의원,내과,0,0,0,0,0,0,0,053-761-0365,"대구광역시 수성구 동대구로 111, 황금빌딩 2층 (황금동)",35.84031842,128.6235801
1893,수성구,경대연합김봉수속내과의원,의원,내과,0,0,0,0,0,0,0,053-782-2323,"대구광역시 수성구 지범로 183, 시티월드 2층 203호 (지산동)",35.82161887,128.6398463
1894,수성구,류성열내과의원,의원,내과,0,0,0,0,0,0,0,053-755-3896,"대구광역시 수성구 달구벌대로 2280, 아성N타워 4층 (수성동1가)",35.85972958,128.6116477
1899,수성구,바른속내과의원,의원,내과,0,0,0,0,0,0,0,053-249-1114,"대구광역시 수성구 청수로 235, 3층 312-1호 (황금동, 캐슬골드파크 2단지)",35.84144818,128.6334266
1901,수성구,명장내과의원,의원,내과,0,0,0,0,0,0,0,053-793-7585,"대구광역시 수성구 알파시티2로 29, 범영빌딩 2층 (시지동)",35.84012801,128.6923098
1915,수성구,범어연합내과의원,의원,내과,0,0,0,0,0,0,0,053-741-3535,"대구광역시 수성구 동대구로 278, BL-Medi Tower 6층 (범어동)",35.85511775,128.6259682
1925,수성구,심튼튼내과의원,의원,내과,0,0,0,0,0,0,0,053-744-1199,"대구광역시 수성구 달구벌대로 2296, 영광메디칼빌딩 3층 (수성동1가)",35.8594617,128.6135916
1930,수성구,365경대연합내과의원,의원,내과,0,0,0,0,0,0,0,053-741-7575,"대구광역시 수성구 들안로 274, 2,6층 (수성동3가)",35.85448708,128.6175484
1940,수성구,서울아산내과의원,의원,내과,0,0,0,0,0,0,0,053-792-8275,"대구광역시 수성구 달구벌대로 3188, 아레나스포츠센터 2층 (신매동)",35.84032058,128.7052157
1947,수성구,큰숲내과의원,의원,내과,0,0,0,0,0,0,0,053-764-0001,"대구광역시 수성구 지범로 199, 4,5,10층 (범물동)",35.82060968,128.6409419
1956,수성구,잘보는속내과의원,의원,내과,0,0,0,0,0,0,0,053-762-8275,"대구광역시 수성구 달구벌대로 3250, 1층101호, 2층 (신매동)",35.83794518,128.7113772
1963,수성구,경대하트연합내과의원,의원,내과,0,0,0,0,0,0,0,053-710-7585,"대구광역시 수성구 명덕로 414, 3층, 4층404호 (수성동2가)",35.85410605,128.6154007
1964,수성구,더봄연합내과의원,의원,내과,0,0,0,0,0,0,0,053-784-0023,"대구광역시 수성구 지범로 200, 5층 501호 (범물동)",35.820183,128.6406045
1967,수성구,연세이상미내과의원,의원,내과,0,0,0,0,0,0,0,053-214-5111,"대구광역시 수성구 동대구로 102, 2층 (지산동)",35.83927384,128.6246856
1969,수성구,메트로속내과의원,의원,내과,0,0,0,0,0,0,0,053-752-8575,"대구광역시 수성구 화랑로 46, 성원넥서스 2층 (만촌동)",35.86992394,128.6332065
1971,수성구,김규연내과의원,의원,내과,0,0,0,0,0,0,0,053-752-5555,"대구광역시 수성구 달구벌대로 2598, 12층 (만촌동)",35.85824151,128.6466174
1976,수성구,수성속내과의원,의원,내과,0,0,0,0,0,0,0,053-755-8275,"대구광역시 수성구 달구벌대로 2480, 4층 (범어동)",35.85838665,128.6337841
1984,수성구,365광장속내과의원,의원,내과,0,0,0,0,0,0,0,053-793-0365,"대구광역시 수성구 신매로19길 46, 3층 (신매동)",35.83948673,128.7072416
1988,수성구,만촌으뜸속내과의원,의원,내과,0,0,0,0,0,0,0,053-755-7582,"대구광역시 수성구 화랑로 114, 3층 (만촌동)",35.87290455,128.6394295
1989,수성구,심쿵내과의원,의원,내과,0,0,0,0,0,0,0,053-756-8575,"대구광역시 수성구 달구벌대로 2599, 301동 701호 (만촌동)",35.8594947,128.6470598
2311,북구,우리내과의원,의원,내과,0,0,0,0,0,0,0,053-425-8209,대구광역시 북구 칠성로 75 (칠성동2가),35.87918031,128.597527
2313,북구,킴스건강내과외과의원,의원,내과,4,4,0,0,0,0,0,053-353-1313,대구광역시 북구 침산남로 23 (노원동1가),35.88875981,128.5787412
2318,북구,김제형내과의원,의원,내과,0,0,0,0,0,0,0,053-954-4288,"대구광역시 북구 대현로 88-1, 2층 (대현동)",35.88246964,128.6086327
2319,북구,김종서내과의원,의원,내과,0,0,0,0,0,0,0,053-352-5124,"대구광역시 북구 고성로28길 1, 1층 (고성동2가)",35.88113309,128.581904
2323,북구,김시환내과의원,의원,내과,0,0,0,0,0,0,0,053-959-3800,대구광역시 북구 동북로 311 (복현동),35.89213348,128.623981
2326,북구,이승철내과의원,의원,내과,0,0,0,0,0,0,0,053-959-3337,"대구광역시 북구 동북로 162, 4층, 5층 (산격동)",35.89923567,128.6103677
2330,북구,서혜상내과의원,의원,내과,0,0,0,0,0,0,0,053-959-8500,대구광역시 북구 연암로22길 1 (산격동),35.89420066,128.5944721
2335,북구,이승표내과의원,의원,내과,0,0,0,0,0,0,0,053-952-3324,대구광역시 북구 대현로 99 (대현동),35.88258237,128.6099041
2337,북구,박시화내과의원,의원,내과,0,0,0,0,0,0,0,053-427-1890,대구광역시 북구 칠성시장로7길 36 (칠성동1가),35.8759283,128.6021118
2339,북구,고원섭내과의원,의원,내과,0,0,0,0,0,0,0,053-321-8207,대구광역시 북구 구암로 150 (구암동),35.93148363,128.5571169
2341,북구,경대연합내과의원,의원,내과,0,0,0,0,0,0,0,053-322-6466,대구광역시 북구 칠곡중앙대로 461 (관음동),35.93701324,128.5488058
2342,북구,선우속시원내과의원,의원,내과,0,0,0,0,0,0,0,053-322-0313,"대구광역시 북구 칠곡중앙대로 393, 3층 (태전동)",35.93087936,128.5478278
2345,북구,전석구내과의원,의원,내과,0,0,0,0,0,0,0,053-957-6514,대구광역시 북구 동북로 297 (복현동),35.89268432,128.6226033
2353,북구,이원기연합내과의원,의원,내과,0,0,0,0,0,0,0,053-324-3535,"대구광역시 북구 구암로 135, 2층 (동천동)",35.93209925,128.5557097
2355,북구,복현연합내과의원,의원,내과,0,0,0,0,0,0,0,053-943-9380,"대구광역시 북구 공항로 7, 2층,5층 (복현동)",35.89813834,128.6159288
2356,북구,장시원속시원내과의원,의원,내과,0,0,0,0,0,0,0,053-323-6696,"대구광역시 북구 구암로 17, 209호 (관음동, 한양수정아파트 )",35.93663893,128.5429342
2360,북구,제일내과의원,의원,내과,0,0,0,0,0,0,0,053-959-0532,대구광역시 북구 동북로 146 (산격동),35.90013487,128.6087776
2361,북구,전내과의원,의원,내과,0,0,0,0,0,0,0,053-355-3377,"대구광역시 북구 침산남로 50, 2층 (노원동1가)",35.8890656,128.5815602
2372,북구,기세길내과의원,의원,내과,0,0,0,0,0,0,0,053-321-0005,"대구광역시 북구 대천로 88, 2층 (동천동)",35.93674156,128.5587372
2376,북구,오내과의원,의원,내과,0,0,0,0,0,0,0,053-341-7575,대구광역시 북구 노원로 20 (노원동3가),35.89106702,128.5652205
2378,북구,새소망내과의원,의원,내과,0,0,0,0,0,0,0,053-943-0675,"대구광역시 북구 공항로 10, 지하1,1층 (복현동)",35.89765484,128.6163205
2380,북구,이종현내과의원,의원,내과,0,0,0,0,0,0,0,053-955-8275,대구광역시 북구 경진로1길 42 (복현동),35.89493709,128.6171778
2383,북구,강북연합내과의원,의원,내과,0,0,0,0,0,0,0,053-326-7200,"대구광역시 북구 구암로65길 52, 2층 (구암동, 상호빌딩)",35.94172277,128.564182
